"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PLVAP",0,5.2344506270164,0.729,0.012,0,"12","PLVAP"
"PECAM1",0,3.6699305429789,0.565,0.009,0,"12","PECAM1"
"ESM1",0,3.65830300750547,0.529,0.004,0,"12","ESM1"
"F2RL3",0,3.5916098160031,0.541,0.007,0,"12","F2RL3"
"PASK",0,3.49601445168876,0.529,0.009,0,"12","PASK"
"RGCC",0,3.47564668063359,0.506,0.006,0,"12","RGCC"
"CXCR4",0,3.45702400223822,0.541,0.01,0,"12","CXCR4"
"CD93",0,3.43852564977741,0.506,0.003,0,"12","CD93"
"SOX18",0,3.30782795467471,0.459,0.004,0,"12","SOX18"
"VWF",0,3.2947128364994,0.506,0.003,0,"12","VWF"
"ACVRL1",0,2.96446438057488,0.482,0.005,0,"12","ACVRL1"
"ACKR3",0,2.88967277796426,0.412,0.005,0,"12","ACKR3"
"SEMA3F",0,2.88900277693799,0.435,0.003,0,"12","SEMA3F"
"ESAM",0,2.76024290747649,0.447,0.006,0,"12","ESAM"
"KDR",0,2.62848827826695,0.424,0.001,0,"12","KDR"
"MMRN2",0,2.47694516334602,0.412,0.004,0,"12","MMRN2"
"ROBO4",0,2.31162806493586,0.435,0.004,0,"12","ROBO4"
"DLL4",0,2.11581504886178,0.388,0.003,0,"12","DLL4"
"ELTD1",0,1.89557439840824,0.294,0,0,"12","ELTD1"
"CDH5",0,1.70701313735073,0.271,0.001,0,"12","CDH5"
"NKX2-3",0,1.70550713524151,0.282,0.001,0,"12","NKX2-3"
"S1PR1",0,1.67918954875042,0.306,0.001,0,"12","S1PR1"
"DYSF",0,1.66525238986156,0.282,0.001,0,"12","DYSF"
"BCL6B",0,1.3901327220091,0.271,0.001,0,"12","BCL6B"
"FLT1",5.08098917453503e-282,4.00449190046999,0.647,0.02,1.33792606943856e-277,"12","FLT1"
"ERG",8.41245215805463e-281,1.33662809039308,0.271,0.002,2.21516690225895e-276,"12","ERG"
"PPAP2B",2.7920720395101e-278,3.84917549708954,0.647,0.02,7.35208409443799e-274,"12","PPAP2B"
"PODXL1",7.9768321586709e-269,3.49568784968211,0.553,0.014,2.10045944402122e-264,"12","PODXL"
"CLDN5",5.55823349937822e-262,2.61566958188643,0.318,0.003,1.46359404505627e-257,"12","CLDN5"
"GPR4",1.41570152727619e-249,1.81882726190166,0.294,0.003,3.72782526162366e-245,"12","GPR4"
"STC1",1.36991092475916e-240,3.24139588378426,0.459,0.01,3.60724944707582e-236,"12","STC1"
"ABI3",2.35853780598605e-224,1.52151654650483,0.282,0.003,6.21050175072247e-220,"12","ABI3"
"GPR116",1.39019612087051e-220,2.0959286763319,0.4,0.008,3.66066442547624e-216,"12","GPR116"
"FSCN1",5.2275003897952e-207,3.06904198062709,0.506,0.016,1.37650540264087e-202,"12","FSCN1"
"ENG2",3.14929262271393e-196,3.8534527175154,0.647,0.031,8.29271733413031e-192,"12","ENG"
"TMEM255B",1.2446447441337e-176,1.44249872775478,0.259,0.004,3.27739854025285e-172,"12","TMEM255B"
"FAM43A",2.20743847700661e-172,2.26452653414585,0.365,0.01,5.81262699765379e-168,"12","FAM43A"
"HLX",2.81637815784737e-154,1.68716312731756,0.271,0.005,7.41608696524369e-150,"12","HLX"
"EMP1",1.6417016568626e-151,2.1599921462558,0.388,0.013,4.3229288028506e-147,"12","EMP1"
"COL4A11",6.24771835655896e-150,3.06134260500125,0.565,0.031,1.64514919764911e-145,"12","COL4A1"
"FZD4",4.9438299914922e-146,1.36255909825342,0.282,0.007,1.30180931335973e-141,"12","FZD4"
"TMEM173",1.44272376266648e-143,2.3195532792997,0.424,0.017,3.79898021185337e-139,"12","TMEM173"
"ADAMTS7",4.11910105235326e-141,1.75544444689149,0.259,0.006,1.08464168910566e-136,"12","ADAMTS7"
"HTRA1",7.32814208179139e-141,3.08000789452758,0.529,0.029,1.92964637297731e-136,"12","HTRA1"
"PCAT19",6.19757120316672e-139,2.04558479819935,0.365,0.013,1.63194444921786e-134,"12","PCAT19"
"SHANK3",2.83509441568106e-137,2.11296275112228,0.376,0.014,7.46537061537137e-133,"12","SHANK3"
"LAMA4",9.8941558520106e-137,2.30804562562788,0.376,0.014,2.60532911895143e-132,"12","LAMA4"
"PRDM1",1.73137885185922e-133,1.71038595248446,0.271,0.007,4.5590667927157e-129,"12","PRDM1"
"HSPG22",6.81872362452914e-122,3.43227793724016,0.565,0.041,1.79550630481101e-117,"12","HSPG2"
"SCARF1",1.10758622319618e-120,1.37335314619619,0.259,0.007,2.91649604292019e-116,"12","SCARF1"
"GMFG",1.72447551258974e-120,1.63396265860137,0.318,0.011,4.54088891975131e-116,"12","GMFG"
"RAPGEF5",3.23790656286075e-120,1.34966673388948,0.259,0.007,8.52605556132493e-116,"12","RAPGEF5"
"TP53I111",8.22586372940161e-120,3.6760983863483,0.624,0.052,2.16603443722603e-115,"12","TP53I11"
"TIE1",8.87954116638451e-116,2.4339670732793,0.435,0.024,2.33816077993237e-111,"12","TIE1"
"DCHS1",5.88659662697615e-114,1.52620049161846,0.271,0.008,1.55005862381536e-109,"12","DCHS1"
"ITGA52",1.55858831352061e-110,3.04972892552003,0.541,0.041,4.10407474716248e-106,"12","ITGA5"
"HEY1",1.41126858526171e-107,2.27121452531549,0.353,0.016,3.71615243871113e-103,"12","HEY1"
"MCAM1",1.85191312699879e-106,3.66806497467604,0.682,0.073,4.87645764601321e-102,"12","MCAM"
"PXDN1",1.04800245897023e-105,3.11082685521198,0.6,0.052,2.75960007496041e-101,"12","PXDN"
"PTRF1",2.82901680126474e-105,2.3734549546654,0.459,0.029,7.44936704109032e-101,"12","PTRF"
"KCNE3",2.62916765159155e-102,1.46233641762437,0.259,0.009,6.92312426017087e-98,"12","KCNE3"
"NOTCH4",1.52230556627053e-101,1.89820587984633,0.388,0.022,4.00853501710355e-97,"12","NOTCH4"
"SOCS3",1.83960293574112e-101,2.61106287588451,0.494,0.036,4.84404245039351e-97,"12","SOCS3"
"ICAM2",2.48238078188273e-97,1.88086884752797,0.259,0.009,6.5366050748536e-93,"12","ICAM2"
"THBD",3.56907552622854e-97,2.08877366432948,0.294,0.012,9.398089675665e-93,"12","THBD"
"ITPRIP",5.38299914995243e-90,1.43856321131143,0.318,0.016,1.41745133616547e-85,"12","ITPRIP"
"COL4A21",2.72147407963589e-89,3.46593463841896,0.588,0.061,7.16618554649724e-85,"12","COL4A2"
"CLIC4",1.3466439681932e-88,2.53547949241962,0.412,0.029,3.54598289704633e-84,"12","CLIC4"
"ACE",7.71539708864038e-88,2.52774632720587,0.447,0.035,2.03161836138078e-83,"12","ACE"
"ANGPTL2",1.60661553010384e-87,1.78304575942579,0.353,0.021,4.23054001386944e-83,"12","ANGPTL2"
"RP11-27I1.4",2.35379066582768e-86,1.64881267043481,0.259,0.011,6.19800158125746e-82,"12","RP11-27I1.4"
"FAM101B",5.28181498346102e-84,1.63506594830925,0.271,0.012,1.39080752144496e-79,"12","FAM101B"
"ANGPT2",2.22353854240279e-81,2.80100963673119,0.506,0.049,5.85502168985504e-77,"12","ANGPT2"
"FABP5",8.59245253562482e-80,2.87987858566306,0.553,0.06,2.26256460168073e-75,"12","FABP5"
"SNAI1",1.64357514202522e-79,1.49352614131814,0.271,0.013,4.32786206398081e-75,"12","SNAI1"
"PNP",1.01849912445966e-78,2.77672931823726,0.447,0.039,2.68191189452719e-74,"12","PNP"
"NOTCH1",1.12475206450569e-78,2.22556595848812,0.329,0.02,2.96169713625637e-74,"12","NOTCH1"
"SPARC1",2.82798519533281e-76,2.2358249013688,0.659,0.081,7.44665061635037e-72,"12","SPARC"
"PTPRE",8.81244162816714e-76,1.56191150863966,0.282,0.015,2.32049212952897e-71,"12","PTPRE"
"LRRC321",2.72943874239922e-73,1.55377036148452,0.318,0.02,7.18715809648562e-69,"12","LRRC32"
"PLEKHO1",7.99254129888641e-72,2.02362495953152,0.341,0.024,2.10459597482277e-67,"12","PLEKHO1"
"SH2D3C",3.58602463946454e-71,1.45227411176626,0.259,0.013,9.44272008063803e-67,"12","SH2D3C"
"PLXND1",1.73079610230295e-70,2.35701059456333,0.447,0.044,4.55753229658412e-66,"12","PLXND1"
"SH3BP5",2.19617665227466e-68,1.60047901065132,0.318,0.022,5.78297236076964e-64,"12","SH3BP5"
"KLF2",2.86360715012468e-68,1.56412537929209,0.271,0.015,7.5404503477083e-64,"12","KLF2"
"THBS12",4.46744231718917e-68,2.13752271388717,0.424,0.038,1.17636691096225e-63,"12","THBS1"
"LGALS12",8.19256581416645e-67,2.06739835379514,0.447,0.044,2.15726643018631e-62,"12","LGALS1"
"C1QTNF51",1.3504103570245e-60,1.61008272081819,0.447,0.05,3.55590055211692e-56,"12","C1QTNF5"
"MFRP1",1.3504103570245e-60,1.61008272081819,0.447,0.05,3.55590055211692e-56,"12","MFRP"
"INSR2",3.98238954207251e-60,2.85922715616703,0.529,0.074,1.04864281421853e-55,"12","INSR"
"NRARP1",8.51924678374697e-60,1.68318415270646,0.329,0.026,2.24328806309625e-55,"12","NRARP"
"PDGFB1",4.57669809827567e-58,1.66165393883449,0.329,0.027,1.20513614323795e-53,"12","PDGFB"
"WWTR11",2.73383045711092e-57,1.62089700917213,0.329,0.028,7.19872235966448e-53,"12","WWTR1"
"TCF4",4.33449633497536e-55,2.17500857688392,0.447,0.055,1.14135957492571e-50,"12","TCF4"
"SERPINE11",4.60273948682608e-55,2.53182136805701,0.4,0.043,1.21199336167104e-50,"12","SERPINE1"
"SERPINH11",2.39247281854502e-54,2.1280626752631,0.565,0.085,6.29985942579274e-50,"12","SERPINH1"
"SCHIP1",5.16861593101671e-54,1.04650354520646,0.271,0.02,1.36099994695532e-49,"12","SCHIP1"
"LAMC12",6.498014124634e-54,2.61714373909455,0.506,0.072,1.71105707929862e-49,"12","LAMC1"
"VAMP5",2.23236702174134e-53,1.25177165487789,0.294,0.024,5.87826884164929e-49,"12","VAMP5"
"ARHGAP181",1.16065547941643e-51,1.49403266305317,0.306,0.027,3.05623800839934e-47,"12","ARHGAP18"
"ADAMTS4",2.67866468069579e-51,2.48714478373323,0.4,0.048,7.05345983720814e-47,"12","ADAMTS4"
"BST21",4.44808414566788e-50,1.20388598567715,0.259,0.019,1.17126951723727e-45,"12","BST2"
"MSN2",3.25454403066375e-49,2.12724246644563,0.447,0.061,8.56986534154378e-45,"12","MSN"
"UCK2",3.28731634636357e-48,1.79047112391457,0.329,0.034,8.65616140324454e-44,"12","UCK2"
"PLXNA21",1.76301715897171e-47,1.88708594644703,0.4,0.051,4.64237678300432e-43,"12","PLXNA2"
"SLC44A22",2.05203358499572e-47,1.75202438194906,0.4,0.049,5.40341483601072e-43,"12","SLC44A2"
"RAMP2",2.14550650643419e-47,1.57310494560699,0.329,0.034,5.64954773274251e-43,"12","RAMP2"
"ITPKB",2.47828590196507e-47,1.426684961215,0.271,0.023,6.52582243705442e-43,"12","ITPKB"
"ETS22",6.39938072650598e-46,1.71577620723627,0.388,0.048,1.68508493290355e-41,"12","ETS2"
"PMEPA14",1.85957106168056e-45,2.1684691064382,0.612,0.117,4.89662251961724e-41,"12","PMEPA1"
"ETS1",2.50869897251587e-45,2.16027286657269,0.435,0.063,6.60590613442878e-41,"12","ETS1"
"ZFP36L22",1.58644977768344e-44,2.1234920653985,0.435,0.064,4.17743955459604e-40,"12","ZFP36L2"
"DUSP6",2.49562830553563e-44,1.41380499194241,0.259,0.022,6.57148845413642e-40,"12","DUSP6"
"HOMER31",1.42025004024325e-43,1.66057180645691,0.329,0.037,3.73980240596852e-39,"12","HOMER3"
"MMP21",1.10959303154417e-41,1.16853131947544,0.259,0.023,2.9217803706621e-37,"12","MMP2"
"IGFBP41",2.48258363261254e-41,1.65755809095015,0.459,0.069,6.53713922139535e-37,"12","IGFBP4"
"RGS32",3.10546850147235e-41,1.57322590200823,0.341,0.041,8.17731965807699e-37,"12","RGS3"
"NRP2",4.92225334019493e-41,2.12420976315901,0.4,0.058,1.29612774954013e-36,"12","NRP2"
"HIC11",1.87318671726307e-40,0.993642364149268,0.259,0.024,4.93247526389711e-36,"12","HIC1"
"RNASE11",2.68720516946661e-40,1.42705835553477,0.353,0.043,7.07594865223947e-36,"12","RNASE1"
"SLC43A3",5.35836371896297e-39,1.53287736177788,0.271,0.028,1.41096433447733e-34,"12","SLC43A3"
"ITGA11",1.37818508293858e-38,1.78277418298407,0.447,0.074,3.62903696039386e-34,"12","ITGA1"
"IFITM12",1.4553456301486e-38,1.4384013091378,0.329,0.041,3.8322161133073e-34,"12","IFITM1"
"UNC5B2",1.79047889526943e-38,2.05528748937359,0.471,0.084,4.71468902702345e-34,"12","UNC5B"
"YES1",5.82280095667443e-38,1.53293470334188,0.318,0.039,1.53325994791151e-33,"12","YES1"
"TNFAIP8L1",7.92733477656487e-37,1.96764882652113,0.424,0.073,2.08742579336506e-32,"12","TNFAIP8L1"
"PPP1R18",2.06242804151733e-36,1.46940124473506,0.282,0.032,5.43078551892343e-32,"12","PPP1R18"
"MARCKSL12",8.79808297066754e-36,2.29924403848035,0.518,0.111,2.31671120783618e-31,"12","MARCKSL1"
"CD94",2.03137323553985e-35,2.00919609888212,0.447,0.082,5.34901200382353e-31,"12","CD9"
"TIMP31",6.18411194883681e-35,0.8971233754082,0.388,0.058,1.62840035836771e-30,"12","TIMP3"
"PGF",1.55344087996438e-34,1.942829572303,0.376,0.06,4.0905205251222e-30,"12","PGF"
"FKBP1A2",2.21682904462889e-34,2.70673571441837,0.671,0.218,5.8373542403168e-30,"12","FKBP1A"
"LINC00152",2.51955664470433e-33,1.76966932205478,0.306,0.04,6.63449655683546e-29,"12","LINC00152"
"IVNS1ABP",2.59679275186982e-33,1.76453108722089,0.353,0.055,6.83787467422362e-29,"12","IVNS1ABP"
"FSTL11",3.75204472444535e-33,0.764634767092209,0.294,0.037,9.87988416840948e-29,"12","FSTL1"
"IL4R2",5.39604099035193e-33,1.66374982678261,0.306,0.041,1.42088551357947e-28,"12","IL4R"
"IFITM33",5.96914846251969e-32,1.79547045194706,0.612,0.155,1.57179617315068e-27,"12","IFITM3"
"NRP1",9.38328295845021e-32,1.27778596294727,0.318,0.046,2.47080606861911e-27,"12","NRP1"
"SLC16A32",1.01355447722725e-31,1.23617799820469,0.259,0.031,2.6688916494348e-27,"12","SLC16A3"
"EHD42",1.06992888062344e-31,1.45689802495401,0.329,0.049,2.81733672845763e-27,"12","EHD4"
"PREX1",1.23470408143208e-31,1.59408451708168,0.306,0.043,3.25122278722696e-27,"12","PREX1"
"STC2",7.61512943055742e-31,1.46874873938541,0.294,0.041,2.00521588165438e-26,"12","STC2"
"IFITM23",1.02392172325161e-30,1.67234737902145,0.518,0.117,2.69619068166614e-26,"12","IFITM2"
"DOCK6",2.35017010117435e-30,1.74948460663508,0.341,0.056,6.18846791041229e-26,"12","DOCK6"
"NDST1",6.37831886886578e-30,1.73142490639377,0.341,0.057,1.67953892454974e-25,"12","NDST1"
"SLC9A3R2",7.47222459853828e-30,1.9102331965446,0.435,0.093,1.9675861812871e-25,"12","SLC9A3R2"
"S100A161",7.82503258274701e-30,1.77070647747651,0.306,0.045,2.06048757968894e-25,"12","S100A16"
"VIM3",1.15139524215901e-29,2.13827908640353,0.588,0.163,3.03185395165311e-25,"12","VIM"
"EVA1B1",1.29646654618996e-29,1.3818782357291,0.365,0.063,3.41385570942741e-25,"12","EVA1B"
"HK11",2.58555428450878e-29,0.8635506931301,0.259,0.033,6.80828154196852e-25,"12","HK1"
"PCDH11",2.6437411939035e-28,1.07958271333903,0.282,0.041,6.96149931178671e-24,"12","PCDH1"
"CCDC85B",2.96720774060642e-28,1.5837538360019,0.353,0.063,7.81325142256481e-24,"12","CCDC85B"
"UBE2J1",1.19081551603247e-27,1.81204637872359,0.4,0.081,3.13565541681671e-23,"12","UBE2J1"
"FRMD81",4.25461569930123e-27,1.47020490457926,0.306,0.049,1.12032540594e-22,"12","FRMD8"
"COL18A12",4.72630614035648e-27,1.01185575178887,0.424,0.083,1.24453093287867e-22,"12","COL18A1"
"TMSB105",9.73596979904847e-27,2.09240722782639,0.765,0.332,2.56367556748544e-22,"12","TMSB10"
"EFNA12",5.46770378307414e-26,1.68305607565409,0.388,0.079,1.43975576015908e-21,"12","EFNA1"
"EGFL71",3.29459054689085e-25,2.14629804036406,0.471,0.126,8.67531582807298e-21,"12","EGFL7"
"LDHB1",3.3182118084847e-25,0.962663298388135,0.282,0.044,8.73751533410192e-21,"12","LDHB"
"SEMA6B",3.76708263069177e-25,1.62819728431761,0.318,0.058,9.91948198313757e-21,"12","SEMA6B"
"YBX32",4.53448871897713e-25,1.07853910245808,0.365,0.071,1.19402156948106e-20,"12","YBX3"
"MAP1S",1.70757436284406e-24,1.04480424682175,0.271,0.043,4.49638481224097e-20,"12","MAP1S"
"QKI",3.77800546198006e-24,1.11176325775087,0.294,0.05,9.94824398248589e-20,"12","QKI"
"VWA13",1.06985784894481e-23,2.45522497784699,0.576,0.212,2.81714968784147e-19,"12","VWA1"
"BMPR2",2.80042315485121e-23,1.55114095628521,0.353,0.073,7.37407425135421e-19,"12","BMPR2"
"S100A132",3.99768271340825e-23,1.25243635157301,0.294,0.053,1.05266981209466e-18,"12","S100A13"
"PLAT1",6.08179759382445e-23,1.63174291001632,0.282,0.049,1.60145894240585e-18,"12","PLAT"
"SEC14L1",1.00887565196206e-22,1.8029888984371,0.412,0.101,2.6565713667465e-18,"12","SEC14L1"
"JUP2",1.14850670601773e-22,2.05575163218382,0.541,0.179,3.02424785828589e-18,"12","JUP"
"ICAM12",1.61264575892348e-22,1.12222757715503,0.306,0.056,4.24641881239731e-18,"12","ICAM1"
"MIR4435-1HG1",7.86560870723843e-22,1.03774773681433,0.282,0.05,2.07117208479002e-17,"12","MIR4435-1HG"
"PLOD11",4.65694970629142e-21,1.35100404138453,0.306,0.062,1.22626799666066e-16,"12","PLOD1"
"FAM65A",9.08759841007916e-21,1.16749089717685,0.329,0.07,2.39294641334205e-16,"12","FAM65A"
"CLSTN3",1.08902930519762e-20,1.57182820406786,0.4,0.103,2.86763196644637e-16,"12","CLSTN3"
"SLC12A72",1.57506534478403e-20,1.74450840165209,0.388,0.098,4.14746206588531e-16,"12","SLC12A7"
"HYAL2",2.11804972682526e-20,1.20391122469666,0.294,0.059,5.57724854067627e-16,"12","HYAL2"
"GRASP",5.652475466921e-19,0.795922899484673,0.271,0.052,1.48840983994964e-14,"12","GRASP"
"MPRIP1",7.61779783710868e-19,1.40901841311813,0.329,0.077,2.00591852646746e-14,"12","MPRIP"
"CRIP2",1.16894337993085e-18,1.70574759181513,0.671,0.311,3.07806170803391e-14,"12","CRIP2"
"ANKRD11",1.55524483847816e-18,1.65621924509207,0.447,0.139,4.09527070868069e-14,"12","ANKRD11"
"COL6A21",1.82013415210935e-18,0.530035695482496,0.294,0.058,4.79277724933434e-14,"12","COL6A2"
"PEA151",5.80188790847605e-18,1.68200468717066,0.318,0.076,1.52775312405991e-13,"12","PEA15"
"PTMA5",6.09801213778843e-18,1.64119361446375,0.753,0.45,1.60572855612245e-13,"12","PTMA"
"SOX44",1.94825532365874e-17,1.26835919254948,0.506,0.158,5.13014591825819e-13,"12","SOX4"
"SMAD1",2.48981530549661e-17,1.49177932535523,0.294,0.068,6.55618166243367e-13,"12","SMAD1"
"HES12",2.65407349288243e-17,1.52511862907149,0.471,0.152,6.98870632145802e-13,"12","HES1"
"IGFBP72",4.75537855398108e-17,1.83021974526023,0.612,0.288,1.2521862808343e-12,"12","IGFBP7"
"AGRN2",4.78992860115152e-17,1.15225251218711,0.365,0.098,1.26128399925522e-12,"12","AGRN"
"GRAMD1A1",7.26326355297619e-17,1.43354573911422,0.376,0.108,1.91256255876969e-12,"12","GRAMD1A"
"CBX32",4.66431953608485e-16,1.47986410511504,0.365,0.102,1.22820862024186e-11,"12","CBX3"
"TM4SF13",9.62959334602687e-16,1.31657513892713,0.424,0.127,2.53566451987579e-11,"12","TM4SF1"
"SPTBN13",3.65339641242266e-15,1.40698159011985,0.412,0.135,9.62012343319135e-11,"12","SPTBN1"
"PFKFB32",5.1315716407942e-15,1.27598893491887,0.294,0.073,1.35124544445393e-10,"12","PFKFB3"
"PALM2-AKAP21",6.40071377766083e-15,1.03503070948716,0.294,0.074,1.68543595193365e-10,"12","PALM2-AKAP2"
"TSPAN143",1.62963652327129e-14,1.76461441743024,0.412,0.147,4.29115889307796e-10,"12","TSPAN14"
"GPX12",2.87522902854808e-14,1.40432158855173,0.506,0.217,7.5710530779728e-10,"12","GPX1"
"UBALD22",6.56682588541732e-14,1.45347669520783,0.341,0.102,1.72917659214809e-09,"12","UBALD2"
"ITGB52",1.61647701561434e-13,1.11465695160283,0.282,0.073,4.25650727751568e-09,"12","ITGB5"
"TMSB4X6",1.90462577155253e-13,0.904061388258515,0.882,0.625,5.01526058165212e-09,"12","TMSB4X"
"ID32",2.02244526303668e-13,1.21845516307356,0.435,0.153,5.32550286662817e-09,"12","ID3"
"PTP4A31",2.1070722771279e-13,1.09525933243942,0.459,0.167,5.54834272013318e-09,"12","PTP4A3"
"HPCAL11",3.34629718653866e-13,1.31541274392717,0.294,0.081,8.8114697515936e-09,"12","HPCAL1"
"TSPAN152",4.12120865528731e-13,0.765592365163039,0.306,0.084,1.08519666311025e-08,"12","TSPAN15"
"ZFHX32",5.64166906446357e-13,1.44091743529636,0.318,0.096,1.48556429805455e-08,"12","ZFHX3"
"MMP144",7.2484162354376e-13,0.568692003025883,0.341,0.098,1.90865296311543e-08,"12","MMP14"
"RPS282",8.8537518976595e-13,0.944685953243246,0.859,0.644,2.3313699496917e-08,"12","RPS28"
"NFKBIA2",9.37088816336231e-13,1.26412085611054,0.353,0.111,2.46754227117656e-08,"12","NFKBIA"
"MPZL12",1.22450834210925e-12,1.01578202776257,0.294,0.082,3.22437536644208e-08,"12","MPZL1"
"IER5L3",1.23917358584719e-12,1.21025201418029,0.294,0.081,3.26299188625282e-08,"12","IER5L"
"RDX2",2.21816163167878e-12,1.30977818651099,0.329,0.106,5.84086320853657e-08,"12","RDX"
"FKBP101",2.319684503542e-12,1.07439281128168,0.294,0.082,6.10819323472679e-08,"12","FKBP10"
"CTNNB11",2.54446577649662e-12,1.34634067360188,0.259,0.069,6.70008728267091e-08,"12","CTNNB1"
"DHRS32",3.27354607697892e-12,0.925040688985693,0.282,0.078,8.61990152990089e-08,"12","DHRS3"
"RHOC2",3.7347440252021e-12,1.01469869387116,0.353,0.117,9.83432796716217e-08,"12","RHOC"
"EPAS11",5.52608771278117e-12,1.63583087599027,0.282,0.082,1.45512941652954e-07,"12","EPAS1"
"JAK12",1.49357780127804e-11,0.98766582190072,0.318,0.101,3.93288906632534e-07,"12","JAK1"
"FLNA4",1.81343780512042e-11,0.524350074412703,0.294,0.083,4.77514442844308e-07,"12","FLNA"
"FAM107B2",2.0652181477651e-11,1.2210565318079,0.294,0.091,5.43813242669507e-07,"12","FAM107B"
"CTNNA13",3.56467781148299e-11,0.90156194030317,0.4,0.152,9.38650961319702e-07,"12","CTNNA1"
"MYL12B2",3.70369668698052e-11,1.2467149786991,0.471,0.206,9.75257411615711e-07,"12","MYL12B"
"MYL12A2",3.72363597155369e-11,1.08965558205329,0.412,0.157,9.80507824029518e-07,"12","MYL12A"
"AKAP132",3.78450961949136e-11,0.636574715905027,0.259,0.071,9.96537073004466e-07,"12","AKAP13"
"PGM2L11",5.34365193465543e-11,1.12899012369945,0.306,0.099,1.40709042743347e-06,"12","PGM2L1"
"C11orf961",5.45800438419064e-11,0.966163369887948,0.306,0.092,1.43720171444508e-06,"12","C11orf96"
"IMP3",9.90171773886951e-11,1.36454333628112,0.282,0.089,2.60732031499912e-06,"12","IMP3"
"FOSL22",1.59388488809571e-10,0.958947474474174,0.282,0.085,4.19701768733363e-06,"12","FOSL2"
"CDC37",1.87973888066137e-10,1.28968681452439,0.388,0.153,4.94972842055752e-06,"12","CDC37"
"FAM129B2",2.22715168710697e-10,0.923479145079647,0.4,0.157,5.86453582249007e-06,"12","FAM129B"
"LBH1",2.34295120979492e-10,0.869037401728843,0.271,0.08,6.16945912563199e-06,"12","LBH"
"NDUFA42",3.38799386076435e-10,0.971710401059766,0.318,0.109,8.92126543416469e-06,"12","NDUFA4"
"ZYX3",3.41379777658763e-10,0.847803812872536,0.282,0.09,8.98921230531055e-06,"12","ZYX"
"IER22",4.43619995007939e-10,1.02246488067526,0.494,0.226,1.16814017085491e-05,"12","IER2"
"HLA-E3",7.31380496145016e-10,1.1616462287447,0.541,0.305,1.92587112244906e-05,"12","HLA-E"
"ACTB4",1.25319237812058e-09,0.728471234195864,0.894,0.713,3.29990617006711e-05,"12","ACTB"
"ECE11",1.55052060678018e-09,1.11340978669847,0.365,0.153,4.08283086177357e-05,"12","ECE1"
"PFN13",2.40548177250788e-09,0.965530274873837,0.576,0.325,6.33411460336776e-05,"12","PFN1"
"NEAT14",2.83959973322555e-09,0.988140695563242,0.612,0.354,7.47723401752951e-05,"12","NEAT1"
"CTSB2",3.00523860560889e-09,1.02731995894504,0.553,0.307,7.91339429628933e-05,"12","CTSB"
"TAX1BP33",3.37674781986094e-09,0.99543408062366,0.341,0.131,8.89165235925781e-05,"12","TAX1BP3"
